timestamp_utc,hour,day,month,year,day_of_week,aqi_index,co,no,no2,o3,so2,pm2_5,pm10,nh3,om_pm2_5,om_pm10,om_co,om_no2,om_so2,om_o3,om_us_aqi,pm25_source_diff,pm25_source_diff_pct,aqi_change_rate,pm25_change_rate
2025-09-10T04:00:00+00:00,4,10,9,2025,2,2,82.3,0,0.11,44.52,0.31,10.52,17.56,0,18.3,41.9,566.0,14.0,8.4,33.0,64,7.78,42.51,1.0,0.52
2025-09-10T05:00:00+00:00,5,10,9,2025,2,2,81.4,0.01,0.1,42.39,0.33,11.21,19.01,0,16.8,40.3,464.0,11.2,9.7,39.0,63,5.59,33.27,0.0,0.69
2025-09-10T06:00:00+00:00,6,10,9,2025,2,2,80.77,0.01,0.1,40.51,0.35,11.56,19.98,0,16.2,39.9,376.0,9.0,10.7,44.0,63,4.64,28.64,0.0,0.35
2025-09-10T07:00:00+00:00,7,10,9,2025,2,2,80.59,0.01,0.09,39.42,0.36,11.48,20.51,0,15.1,38.4,327.0,8.0,11.1,47.0,63,3.62,23.97,0.0,-0.08
2025-09-10T08:00:00+00:00,8,10,9,2025,2,2,80.52,0.01,0.09,39.2,0.35,11.14,20.37,0,14.9,38.2,292.0,7.6,11.2,49.0,63,3.76,25.23,0.0,-0.34
2025-09-10T09:00:00+00:00,9,10,9,2025,2,2,80.41,0.01,0.09,39.39,0.34,10.92,19.69,0,15.4,36.4,280.0,7.9,11.5,51.0,62,4.48,29.09,0.0,-0.22
2025-09-10T10:00:00+00:00,10,10,9,2025,2,2,80.54,0,0.09,40.02,0.33,10.23,17.35,0,16.3,38.3,300.0,8.0,12.1,53.0,62,6.07,37.24,0.0,-0.69
2025-09-10T11:00:00+00:00,11,10,9,2025,2,1,80.71,0,0.1,41.05,0.29,9.41,15.17,0,16.5,40.2,342.0,8.7,12.8,55.0,62,7.09,42.97,-1.0,-0.82
2025-09-10T12:00:00+00:00,12,10,9,2025,2,1,80.81,0,0.1,41.95,0.27,8.85,14.02,0,20.4,53.0,395.0,9.6,12.6,60.0,62,11.55,56.62,0.0,-0.56
2025-09-10T13:00:00+00:00,13,10,9,2025,2,1,81.04,0,0.1,42.58,0.25,8.83,14.14,0,21.9,54.4,466.0,20.4,13.7,45.0,62,13.07,59.68,0.0,-0.02
2025-09-10T14:00:00+00:00,14,10,9,2025,2,1,81.01,0,0.1,42.78,0.25,9.01,14.96,0,26.5,52.0,546.0,35.2,15.1,25.0,62,17.49,66.0,0.0,0.18
2025-09-10T15:00:00+00:00,15,10,9,2025,2,1,80.86,0,0.1,42.62,0.25,9.14,15.74,0,29.0,52.4,596.0,45.7,16.2,10.0,63,19.86,68.48,0.0,0.13
2025-09-10T16:00:00+00:00,16,10,9,2025,2,1,80.69,0,0.1,42.24,0.25,9.25,16.71,0,29.6,51.9,599.0,47.9,16.8,5.0,64,20.35,68.75,0.0,0.11
2025-09-10T17:00:00+00:00,17,10,9,2025,2,1,80.53,0,0.1,41.71,0.26,9.36,17.91,0,30.7,52.2,572.0,45.8,16.9,6.0,65,21.34,69.51,0.0,0.11
2025-09-10T18:00:00+00:00,18,10,9,2025,2,1,80.4,0,0.09,41.12,0.27,9.44,19.23,0,31.7,51.3,522.0,43.0,16.4,7.0,66,22.26,70.22,0.0,0.08
2025-09-10T19:00:00+00:00,19,10,9,2025,2,2,79.98,0,0.09,40.34,0.28,9.42,20.46,0,29.5,47.8,438.0,40.5,14.5,8.0,68,20.08,68.07,1.0,-0.02
2025-09-10T20:00:00+00:00,20,10,9,2025,2,2,79.91,0,0.09,39.68,0.28,9.21,20.94,0,25.7,42.8,331.0,37.3,12.0,10.0,68,16.49,64.16,0.0,-0.21
2025-09-10T21:00:00+00:00,21,10,9,2025,2,2,79.94,0,0.09,39.3,0.28,8.8,20.53,0,22.4,38.4,247.0,33.6,10.0,13.0,69,13.6,60.71,0.0,-0.41
2025-09-10T22:00:00+00:00,22,10,9,2025,2,1,80.23,0,0.08,39.2,0.28,8.39,19.73,0,19.8,35.2,184.0,28.6,9.1,17.0,70,11.41,57.63,-1.0,-0.41
2025-09-10T23:00:00+00:00,23,10,9,2025,2,1,80.68,0,0.08,38.95,0.3,8.16,19.24,0,18.2,33.3,144.0,23.1,8.9,21.0,70,10.04,55.16,0.0,-0.23
2025-09-11T00:00:00+00:00,0,11,9,2025,3,1,80.92,0,0.08,38.68,0.31,8.06,19.1,0,18.6,34.1,176.0,24.2,9.6,20.0,71,10.54,56.67,0.0,-0.1
2025-09-11T01:00:00+00:00,1,11,9,2025,3,1,80.95,0,0.08,38.35,0.31,7.9,18.69,0,17.2,32.6,358.0,22.3,11.9,24.0,71,9.3,54.07,0.0,-0.16
2025-09-11T02:00:00+00:00,2,11,9,2025,3,1,81.03,0,0.08,38.01,0.3,7.68,17.63,0,18.2,36.0,613.0,19.5,15.0,29.0,72,10.52,57.8,0.0,-0.22
2025-09-11T03:00:00+00:00,3,11,9,2025,3,1,81.02,0,0.09,37.82,0.29,7.45,16.41,0,17.8,38.3,760.0,16.4,17.1,36.0,73,10.35,58.15,0.0,-0.23
2025-09-11T04:00:00+00:00,4,11,9,2025,3,1,81.02,0.01,0.09,37.81,0.26,7.26,15.48,0,17.1,39.0,690.0,12.8,17.2,45.0,73,9.84,57.54,0.0,-0.19
2025-09-11T05:00:00+00:00,5,11,9,2025,3,1,81.18,0.01,0.07,38.03,0.25,7.14,15.05,0,17.5,41.1,511.0,9.0,16.2,55.0,73,10.36,59.2,0.0,-0.12
2025-09-11T06:00:00+00:00,6,11,9,2025,3,1,81.23,0.01,0.06,38,0.24,7.07,14.71,0,18.1,43.1,369.0,6.1,15.1,63.0,73,11.03,60.94,0.0,-0.07
2025-09-11T07:00:00+00:00,7,11,9,2025,3,1,81.18,0.01,0.05,37.56,0.24,7.13,15.02,0,15.2,35.9,320.0,4.9,14.1,67.0,73,8.07,53.09,0.0,0.06
2025-09-11T08:00:00+00:00,8,11,9,2025,3,1,80.87,0.01,0.05,36.76,0.24,7.27,15.61,0,13.4,30.6,307.0,4.6,12.9,68.0,73,6.13,45.75,0.0,0.14
2025-09-11T09:00:00+00:00,9,11,9,2025,3,1,80.38,0.01,0.05,35.88,0.25,7.39,16.09,0,13.4,28.6,306.0,4.9,12.3,67.0,73,6.01,44.85,0.0,0.12
2025-09-11T10:00:00+00:00,10,11,9,2025,3,1,80,0.01,0.05,35.15,0.26,7.54,16.74,0,13.7,28.3,306.0,4.8,12.6,65.0,73,6.16,44.96,0.0,0.15
2025-09-11T11:00:00+00:00,11,11,9,2025,3,1,79.36,0.01,0.05,34.65,0.26,7.69,17.49,0,13.9,29.7,317.0,5.3,13.4,61.0,72,6.21,44.68,0.0,0.15
2025-09-11T12:00:00+00:00,12,11,9,2025,3,1,78.84,0.01,0.06,34.43,0.27,7.81,18.14,0,11.2,21.3,345.0,8.7,13.8,55.0,72,3.39,30.27,0.0,0.12
2025-09-11T13:00:00+00:00,13,11,9,2025,3,1,78.59,0.01,0.07,34.64,0.27,7.89,18.74,0,11.5,21.5,411.0,15.3,13.9,44.0,72,3.61,31.39,0.0,0.08
2025-09-11T14:00:00+00:00,14,11,9,2025,3,1,78.46,0,0.09,34.89,0.27,7.86,18.92,0,13.6,22.6,494.0,24.4,14.0,28.0,71,5.74,42.21,0.0,-0.03
2025-09-11T15:00:00+00:00,15,11,9,2025,3,1,78.39,0,0.09,35.28,0.26,7.81,18.73,0,15.8,25.4,541.0,30.9,13.9,17.0,70,7.99,50.57,0.0,-0.05
2025-09-11T16:00:00+00:00,16,11,9,2025,3,1,78.27,0,0.09,35.69,0.24,7.74,18.26,0,16.7,27.3,523.0,32.6,13.4,13.0,69,8.96,53.65,0.0,-0.07
2025-09-11T17:00:00+00:00,17,11,9,2025,3,1,78.18,0,0.09,35.94,0.24,7.82,18.02,0,17.2,28.8,468.0,31.6,12.6,13.0,68,9.38,54.53,0.0,0.08
2025-09-11T18:00:00+00:00,18,11,9,2025,3,1,77.89,0,0.09,36.12,0.24,8.04,17.96,0,17.2,29.6,405.0,29.5,11.6,15.0,67,9.16,53.26,0.0,0.22
2025-09-11T19:00:00+00:00,19,11,9,2025,3,1,77.48,0,0.09,36.22,0.24,8.21,17.66,0,16.4,29.2,334.0,26.0,10.4,18.0,65,8.19,49.94,0.0,0.17
2025-09-11T20:00:00+00:00,20,11,9,2025,3,1,77.2,0,0.08,36.26,0.23,8.31,17.22,0,15.1,27.8,256.0,21.2,9.0,22.0,64,6.79,44.97,0.0,0.1
2025-09-11T21:00:00+00:00,21,11,9,2025,3,1,77.03,0,0.08,36.25,0.23,8.27,16.73,0,13.8,26.2,197.0,17.2,8.0,25.0,64,5.53,40.07,0.0,-0.04
2025-09-11T22:00:00+00:00,22,11,9,2025,3,1,77.11,0,0.08,36.33,0.23,8.08,16.17,0,12.7,25.3,165.0,14.5,7.6,27.0,63,4.62,36.38,0.0,-0.19
2025-09-11T23:00:00+00:00,23,11,9,2025,3,1,77.33,0,0.08,36.39,0.23,7.77,15.49,0,11.9,23.1,152.0,12.5,7.5,29.0,62,4.13,34.71,0.0,-0.31
2025-09-12T00:00:00+00:00,0,12,9,2025,4,1,77.67,0,0.08,36.47,0.22,7.32,14.57,0,11.5,22.4,169.0,11.8,8.1,30.0,62,4.18,36.35,0.0,-0.45
2025-09-12T01:00:00+00:00,1,12,9,2025,4,1,78.11,0,0.08,36.54,0.21,6.81,13.35,0,11.6,22.2,242.0,12.7,9.5,30.0,61,4.79,41.29,0.0,-0.51
2025-09-12T02:00:00+00:00,2,12,9,2025,4,1,78.77,0,0.08,36.78,0.21,6.35,12.2,0,13.6,24.6,343.0,13.9,11.4,31.0,61,7.25,53.31,0.0,-0.46
2025-09-12T03:00:00+00:00,3,12,9,2025,4,1,79.66,0,0.08,37.11,0.21,5.88,11.08,0,13.7,27.4,400.0,13.9,13.0,34.0,61,7.82,57.08,0.0,-0.47
2025-09-12T04:00:00+00:00,4,12,9,2025,4,1,80.15,0.01,0.07,37.51,0.2,5.45,10.3,0,13.5,28.2,367.0,11.6,14.1,42.0,60,8.05,59.63,0.0,-0.43
2025-09-12T05:00:00+00:00,5,12,9,2025,4,1,80.74,0.01,0.05,37.89,0.19,5.13,9.77,0,13.2,27.9,290.0,8.1,15.0,53.0,60,8.07,61.14,0.0,-0.32
2025-09-12T06:00:00+00:00,6,12,9,2025,4,1,81.07,0.01,0.04,37.9,0.19,4.97,9.56,0,13.2,27.4,232.0,5.4,15.3,62.0,60,8.23,62.35,0.0,-0.16
2025-09-12T07:00:00+00:00,7,12,9,2025,4,1,80.97,0.01,0.04,37.5,0.19,4.99,9.73,0,13.2,27.0,218.0,4.2,14.6,66.0,59,8.21,62.2,0.0,0.02
2025-09-12T08:00:00+00:00,8,12,9,2025,4,1,80.4,0.01,0.04,36.55,0.2,5.26,10.32,0,13.0,26.4,224.0,3.8,13.3,68.0,59,7.74,59.54,0.0,0.27
2025-09-12T09:00:00+00:00,9,12,9,2025,4,1,79.5,0.01,0.04,35.41,0.21,5.66,11.07,0,12.9,26.4,238.0,4.0,12.5,67.0,59,7.24,56.12,0.0,0.4
2025-09-12T10:00:00+00:00,10,12,9,2025,4,1,78.59,0.01,0.04,34.47,0.22,6.12,11.84,0,12.9,26.8,253.0,4.0,12.7,64.0,59,6.78,52.56,0.0,0.46
2025-09-12T11:00:00+00:00,11,12,9,2025,4,1,77.35,0.01,0.04,33.71,0.22,6.52,12.4,0,13.1,27.3,276.0,4.7,13.3,59.0,59,6.58,50.23,0.0,0.4
2025-09-12T12:00:00+00:00,12,12,9,2025,4,1,76.32,0.01,0.05,33.19,0.21,6.78,12.69,0,12.5,25.0,325.0,8.0,13.7,52.0,59,5.72,45.76,0.0,0.26
2025-09-12T13:00:00+00:00,13,12,9,2025,4,1,75.52,0.01,0.07,32.91,0.21,6.9,12.74,0,13.4,25.5,432.0,16.7,14.2,39.0,59,6.5,48.51,0.0,0.12
2025-09-12T14:00:00+00:00,14,12,9,2025,4,1,74.88,0,0.08,32.73,0.2,6.87,12.52,0,17.0,26.5,564.0,28.7,14.9,22.0,59,10.13,59.59,0.0,-0.03
2025-09-12T15:00:00+00:00,15,12,9,2025,4,1,74.32,0,0.09,32.57,0.18,6.75,12.19,0,19.0,27.8,640.0,37.2,15.2,9.0,59,12.25,64.47,0.0,-0.12
2025-09-12T16:00:00+00:00,16,12,9,2025,4,1,74,0,0.09,32.56,0.17,6.57,11.8,0,19.5,28.1,618.0,39.5,14.7,5.0,60,12.93,66.31,0.0,-0.18
2025-09-12T17:00:00+00:00,17,12,9,2025,4,1,73.82,0,0.09,32.7,0.17,6.38,11.55,0,19.4,27.9,540.0,38.5,13.8,6.0,60,13.02,67.11,0.0,-0.19
2025-09-12T18:00:00+00:00,18,12,9,2025,4,1,73.76,0,0.08,32.89,0.17,6.24,11.42,0,18.8,27.5,455.0,35.8,12.7,8.0,60,12.56,66.81,0.0,-0.14
2025-09-12T19:00:00+00:00,19,12,9,2025,4,1,73.6,0,0.08,33.14,0.17,6.13,11.32,0,17.5,26.5,368.0,31.3,11.2,12.0,60,11.37,64.97,0.0,-0.11
2025-09-12T20:00:00+00:00,20,12,9,2025,4,1,73.28,0,0.08,33.48,0.18,6.22,11.54,0,15.9,25.1,275.0,25.2,9.4,18.0,60,9.68,60.88,0.0,0.09
2025-09-12T21:00:00+00:00,21,12,9,2025,4,1,72.98,0,0.08,33.88,0.19,6.38,11.81,0,14.5,23.8,205.0,20.1,8.1,22.0,60,8.12,56.0,0.0,0.16
2025-09-12T22:00:00+00:00,22,12,9,2025,4,1,72.87,0,0.08,34.33,0.19,6.45,11.75,0,13.4,22.7,167.0,17.1,7.4,24.0,60,6.95,51.87,0.0,0.07
2025-09-12T23:00:00+00:00,23,12,9,2025,4,1,72.87,0,0.08,34.79,0.18,6.37,11.25,0,12.7,21.7,154.0,15.1,7.1,25.0,60,6.33,49.84,0.0,-0.08
2025-09-13T00:00:00+00:00,0,13,9,2025,5,1,72.95,0,0.08,35.18,0.17,6.19,10.68,0,11.9,20.1,172.0,13.5,7.7,27.0,60,5.71,47.98,0.0,-0.18
2025-09-13T01:00:00+00:00,1,13,9,2025,5,1,73.4,0,0.07,35.5,0.16,5.82,9.69,0,11.9,20.1,251.0,14.0,9.6,28.0,60,6.08,51.09,0.0,-0.37
2025-09-13T02:00:00+00:00,2,13,9,2025,5,1,74.23,0,0.07,35.96,0.15,5.37,8.75,0,14.4,22.6,361.0,14.5,12.3,29.0,61,9.03,62.71,0.0,-0.45
2025-09-13T03:00:00+00:00,3,13,9,2025,5,1,74.65,0,0.07,36.37,0.14,5.18,8.4,0,13.4,24.3,421.0,14.1,14.5,33.0,61,8.22,61.34,0.0,-0.19
2025-09-13T04:00:00+00:00,4,13,9,2025,5,1,74.74,0.01,0.06,36.7,0.14,5.12,8.35,0,12.5,23.4,380.0,11.7,15.7,42.0,61,7.38,59.04,0.0,-0.06
2025-09-13T05:00:00+00:00,5,13,9,2025,5,1,75,0.01,0.05,36.92,0.14,5.11,8.37,0,13.2,25.8,290.0,8.4,16.3,53.0,60,8.09,61.29,0.0,-0.01
2025-09-13T06:00:00+00:00,6,13,9,2025,5,1,75.2,0.01,0.05,37,0.13,5.08,8.34,0,13.2,25.8,223.0,5.8,16.5,62.0,60,8.12,61.52,0.0,-0.03
2025-09-13T07:00:00+00:00,7,13,9,2025,5,1,75.4,0.01,0.04,36.68,0.12,4.98,8.2,0,13.4,26.5,208.0,4.6,15.9,68.0,60,8.42,62.84,0.0,-0.1
2025-09-13T08:00:00+00:00,8,13,9,2025,5,1,75.52,0.01,0.04,36.1,0.11,4.93,8.2,0,13.1,25.4,216.0,4.1,14.8,72.0,60,8.17,62.37,0.0,-0.05
2025-09-13T09:00:00+00:00,9,13,9,2025,5,1,75.66,0.01,0.03,35.37,0.11,4.96,8.42,0,13.2,26.0,235.0,4.2,14.0,73.0,60,8.24,62.42,0.0,0.03
2025-09-13T10:00:00+00:00,10,13,9,2025,5,1,76.08,0.01,0.03,34.84,0.12,5.07,8.8,0,13.1,26.7,261.0,4.4,14.1,69.0,61,8.03,61.3,0.0,0.11
2025-09-13T11:00:00+00:00,11,13,9,2025,5,1,76.29,0.01,0.04,34.38,0.12,5.25,9.32,0,11.9,23.2,298.0,5.2,14.5,62.0,61,6.65,55.88,0.0,0.18
2025-09-13T12:00:00+00:00,12,13,9,2025,5,1,76.5,0.01,0.04,34.17,0.13,5.38,9.76,0,12.7,24.6,342.0,8.5,15.8,55.0,60,7.32,57.64,0.0,0.13
2025-09-13T13:00:00+00:00,13,13,9,2025,5,1,77.3,0.01,0.05,34.25,0.13,5.42,10.03,0,12.3,22.1,407.0,16.5,15.7,43.0,60,6.88,55.93,0.0,0.04
2025-09-13T14:00:00+00:00,14,13,9,2025,5,1,77.93,0,0.06,34.23,0.14,5.37,10.13,0,15.0,22.0,480.0,27.5,15.5,26.0,60,9.63,64.2,0.0,-0.05
2025-09-13T15:00:00+00:00,15,13,9,2025,5,1,78.56,0,0.07,34.22,0.14,5.3,10.17,0,15.7,22.1,513.0,34.6,15.0,14.0,60,10.4,66.24,0.0,-0.07
2025-09-13T16:00:00+00:00,16,13,9,2025,5,1,78.87,0,0.07,34.17,0.14,5.24,10.16,0,15.3,21.5,479.0,34.5,13.9,13.0,60,10.06,65.75,0.0,-0.06
2025-09-13T17:00:00+00:00,17,13,9,2025,5,1,79.07,0,0.07,33.94,0.14,5.24,10.21,0,14.8,21.0,406.0,30.6,12.4,16.0,60,9.56,64.59,0.0,0.0
2025-09-13T18:00:00+00:00,18,13,9,2025,5,1,78.92,0,0.07,33.71,0.14,5.26,10.24,0,13.9,20.3,333.0,26.1,11.0,21.0,59,8.64,62.16,0.0,0.02
2025-09-13T19:00:00+00:00,19,13,9,2025,5,1,78.54,0,0.07,33.32,0.15,5.22,10.13,0,12.8,19.3,266.0,21.4,9.5,25.0,59,7.58,59.22,0.0,-0.04
2025-09-13T20:00:00+00:00,20,13,9,2025,5,1,78.17,0,0.07,33.02,0.15,5.1,9.83,0,11.6,18.3,199.0,16.2,8.1,30.0,59,6.5,56.03,0.0,-0.12
2025-09-13T21:00:00+00:00,21,13,9,2025,5,1,77.76,0,0.07,32.93,0.15,4.92,9.45,0,10.8,17.8,152.0,12.0,7.1,34.0,58,5.88,54.44,0.0,-0.18
2025-09-13T22:00:00+00:00,22,13,9,2025,5,1,77.55,0,0.07,32.94,0.15,4.72,9.06,0,10.4,17.8,130.0,9.5,6.8,36.0,58,5.68,54.62,0.0,-0.2
2025-09-13T23:00:00+00:00,23,13,9,2025,5,1,77.13,0,0.07,32.96,0.15,4.57,8.77,0,10.4,18.3,127.0,8.1,6.9,37.0,58,5.83,56.06,0.0,-0.15
2025-09-14T00:00:00+00:00,0,14,9,2025,6,1,76.62,0,0.07,32.96,0.15,4.45,8.55,0,10.4,18.1,151.0,7.9,7.5,38.0,57,5.95,57.21,0.0,-0.12
2025-09-14T01:00:00+00:00,1,14,9,2025,6,1,76.31,0,0.08,32.74,0.18,4.39,8.48,0,10.9,19.2,226.0,9.7,8.7,37.0,57,6.51,59.72,0.0,-0.06
2025-09-14T02:00:00+00:00,2,14,9,2025,6,1,76,0,0.08,32.6,0.2,4.31,8.38,0,13.0,21.4,328.0,12.1,10.5,35.0,57,8.69,66.85,0.0,-0.08
2025-09-14T03:00:00+00:00,3,14,9,2025,6,1,76,0.01,0.08,32.76,0.21,4.13,8.14,0,14.0,24.5,384.0,13.1,12.0,36.0,57,9.87,70.5,0.0,-0.18
2025-09-14T04:00:00+00:00,4,14,9,2025,6,1,76.04,0.01,0.07,33.08,0.22,3.86,7.73,0,14.0,26.3,350.0,11.3,13.2,43.0,57,10.14,72.43,0.0,-0.27
2025-09-14T05:00:00+00:00,5,14,9,2025,6,1,76.44,0.01,0.06,33.68,0.21,3.57,7.35,0,13.7,26.6,272.0,8.1,14.1,52.0,57,10.13,73.94,0.0,-0.29
2025-09-14T06:00:00+00:00,6,14,9,2025,6,1,76.9,0.01,0.05,34.31,0.2,3.32,7.09,0,13.7,26.8,213.0,5.6,14.6,60.0,57,10.38,75.77,0.0,-0.25
2025-09-14T07:00:00+00:00,7,14,9,2025,6,1,77.3,0.01,0.04,34.87,0.15,3.04,6.49,0,13.5,26.1,201.0,4.5,14.3,65.0,57,10.46,77.48,0.0,-0.28
2025-09-14T08:00:00+00:00,8,14,9,2025,6,1,77.21,0.01,0.03,34.66,0.16,3.05,6.89,0,12.8,24.3,210.0,4.1,13.6,67.0,57,9.75,76.17,0.0,0.01
2025-09-14T09:00:00+00:00,9,14,9,2025,6,1,76.85,0.01,0.03,34.22,0.17,3.2,7.51,0,12.7,23.5,222.0,4.3,12.9,67.0,57,9.5,74.8,0.0,0.15
2025-09-14T10:00:00+00:00,10,14,9,2025,6,1,76.54,0.01,0.03,33.8,0.19,3.41,8.2,0,12.5,23.2,232.0,5.1,12.5,63.0,57,9.09,72.72,0.0,0.21
2025-09-14T11:00:00+00:00,11,14,9,2025,6,1,75.75,0.01,0.03,33.43,0.2,3.65,8.8,0,11.9,21.4,246.0,6.6,12.2,56.0,57,8.25,69.33,0.0,0.24
2025-09-14T12:00:00+00:00,12,14,9,2025,6,1,74.99,0.01,0.04,33.12,0.21,3.86,9.21,0,10.6,19.0,264.0,8.9,12.7,50.0,57,6.74,63.58,0.0,0.21
2025-09-14T13:00:00+00:00,13,14,9,2025,6,1,74.44,0.01,0.05,33.05,0.22,3.97,9.39,0,11.8,20.5,293.0,14.0,12.4,42.0,57,7.83,66.36,0.0,0.11
2025-09-14T14:00:00+00:00,14,14,9,2025,6,1,74.38,0,0.06,33.1,0.22,3.9,9.15,0,12.9,18.9,326.0,21.0,12.1,30.0,57,9.0,69.77,0.0,-0.07
2025-09-14T15:00:00+00:00,15,14,9,2025,6,1,74.8,0,0.06,33.2,0.21,3.72,8.69,0,13.5,19.6,339.0,25.2,11.5,23.0,57,9.78,72.44,0.0,-0.18
2025-09-14T16:00:00+00:00,16,14,9,2025,6,1,75.17,0,0.06,33.3,0.21,3.5,8.26,0,13.9,20.9,317.0,24.2,10.7,23.0,57,10.4,74.82,0.0,-0.22
2025-09-14T17:00:00+00:00,17,14,9,2025,6,1,75.6,0,0.06,33.27,0.22,3.37,8.14,0,14.2,22.2,276.0,20.5,9.7,26.0,57,10.83,76.27,0.0,-0.13
2025-09-14T18:00:00+00:00,18,14,9,2025,6,1,75.56,0,0.06,33.23,0.23,3.34,8.27,0,14.1,22.9,234.0,16.6,8.8,30.0,57,10.76,76.31,0.0,-0.03
2025-09-14T19:00:00+00:00,19,14,9,2025,6,1,75.42,0,0.06,33.23,0.24,3.35,8.48,0,13.4,22.6,194.0,13.1,7.9,33.0,57,10.05,75.0,0.0,0.01
2025-09-14T20:00:00+00:00,20,14,9,2025,6,1,75.2,0,0.07,33.47,0.25,3.45,8.8,0,12.3,21.5,154.0,9.6,7.1,37.0,57,8.85,71.95,0.0,0.1
2025-09-14T21:00:00+00:00,21,14,9,2025,6,1,74.99,0,0.07,33.85,0.26,3.6,9.19,0,12.3,22.7,126.0,6.9,6.5,39.0,57,8.7,70.73,0.0,0.15
2025-09-14T22:00:00+00:00,22,14,9,2025,6,1,75.19,0,0.07,34.51,0.27,3.76,9.32,0,11.4,21.0,109.0,5.6,6.2,40.0,57,7.64,67.02,0.0,0.16
2025-09-14T23:00:00+00:00,23,14,9,2025,6,1,75.52,0,0.07,35.33,0.26,3.84,9.14,0,10.7,19.5,105.0,5.1,6.1,39.0,57,6.86,64.11,0.0,0.08
2025-09-15T00:00:00+00:00,0,15,9,2025,0,1,76.16,0,0.07,36.24,0.26,3.84,8.87,0,10.2,18.5,130.0,5.5,6.7,39.0,57,6.36,62.35,0.0,0.0
2025-09-15T01:00:00+00:00,1,15,9,2025,0,1,77.07,0,0.07,37.1,0.25,3.77,8.67,0,10.6,19.6,217.0,7.2,7.6,38.0,57,6.83,64.43,0.0,-0.07
2025-09-15T02:00:00+00:00,2,15,9,2025,0,1,77.76,0,0.07,37.84,0.26,3.75,8.8,0,12.1,21.5,333.0,9.5,8.7,37.0,57,8.35,69.01,0.0,-0.02
2025-09-15T03:00:00+00:00,3,15,9,2025,0,1,78.22,0,0.07,38.31,0.26,3.73,8.93,0,14.2,27.6,398.0,10.6,9.7,38.0,57,10.47,73.73,0.0,-0.02
2025-09-15T04:00:00+00:00,4,15,9,2025,0,1,78.35,0.01,0.06,38.51,0.26,3.71,8.94,0,12.8,25.8,362.0,9.3,10.2,43.0,57,9.09,71.02,0.0,-0.02
2025-09-15T05:00:00+00:00,5,15,9,2025,0,1,78.29,0.01,0.05,38.44,0.27,3.71,8.97,0,13.0,27.0,276.0,6.7,10.5,50.0,57,9.29,71.46,0.0,0.0
2025-09-15T06:00:00+00:00,6,15,9,2025,0,1,78.09,0.01,0.04,38.14,0.27,3.77,9.22,0,13.0,27.6,210.0,4.8,10.7,55.0,57,9.23,71.0,0.0,0.06
2025-09-15T07:00:00+00:00,7,15,9,2025,0,1,77.64,0.01,0.04,37.46,0.28,3.87,9.67,0,13.5,29.0,190.0,4.1,10.7,58.0,57,9.63,71.33,0.0,0.1
2025-09-15T08:00:00+00:00,8,15,9,2025,0,1,76.99,0.01,0.03,36.54,0.29,3.99,10.48,0,13.6,27.6,190.0,4.0,10.5,60.0,57,9.61,70.66,0.0,0.12
2025-09-15T09:00:00+00:00,9,15,9,2025,0,1,76.19,0.01,0.03,35.57,0.3,4.13,11.48,0,13.6,28.2,202.0,4.4,10.3,59.0,57,9.47,69.63,0.0,0.14
2025-09-15T10:00:00+00:00,10,15,9,2025,0,1,75.53,0.01,0.04,34.84,0.31,4.27,12.26,0,13.9,28.9,231.0,5.3,10.2,55.0,57,9.63,69.28,0.0,0.14
2025-09-15T11:00:00+00:00,11,15,9,2025,0,1,74.66,0.01,0.04,34.21,0.32,4.39,12.83,0,13.2,26.4,272.0,6.7,10.1,50.0,57,8.81,66.74,0.0,0.12
2025-09-15T12:00:00+00:00,12,15,9,2025,0,1,74.1,0,0.05,33.81,0.33,4.47,13.36,0,16.4,34.0,303.0,8.8,10.4,45.0,57,11.93,72.74,0.0,0.08
2025-09-15T13:00:00+00:00,13,15,9,2025,0,1,74.04,0,0.06,33.9,0.33,4.47,13.8,0,16.2,28.5,316.0,13.2,10.3,38.0,57,11.73,72.41,0.0,0.0
2025-09-15T14:00:00+00:00,14,15,9,2025,0,1,74.44,0,0.06,34.23,0.33,4.39,13.69,0,17.8,29.3,318.0,19.1,10.1,30.0,58,13.41,75.34,0.0,-0.08
2025-09-15T15:00:00+00:00,15,15,9,2025,0,1,74.76,0,0.06,34.56,0.33,4.43,13.78,0,17.2,26.8,308.0,22.5,9.8,24.0,58,12.77,74.24,0.0,0.04
2025-09-15T16:00:00+00:00,16,15,9,2025,0,1,74.61,0,0.07,34.75,0.34,4.57,14.33,0,16.1,24.6,282.0,21.2,9.3,25.0,58,11.53,71.61,0.0,0.14
2025-09-15T17:00:00+00:00,17,15,9,2025,0,1,74.87,0,0.07,35.13,0.35,4.78,14.93,0,15.0,23.3,245.0,17.5,8.7,28.0,59,10.22,68.13,0.0,0.21
2025-09-15T18:00:00+00:00,18,15,9,2025,0,1,75.12,0,0.07,35.63,0.36,5.02,15.6,0,14.1,22.3,209.0,13.9,8.0,32.0,59,9.08,64.4,0.0,0.24
2025-09-15T19:00:00+00:00,19,15,9,2025,0,1,75.26,0,0.07,36.16,0.37,5.31,16.38,0,13.0,21.4,175.0,11.0,7.2,35.0,59,7.69,59.15,0.0,0.29
